[Experiment];;;
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):752178.6742]);;;
VALUE;0.067;Time;7.170859
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):759357.0462]);;;
VALUE;0.024;Time;11.58755
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):770949.9215]);;;
VALUE;0.866;Time;12.97654
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):783937.4157]);;;
VALUE;0.339;Time;15.29898
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):799253.0693]);;;
VALUE;0.12;Time;12.17342
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):850095.5509]);;;
VALUE;0.055;Time;7.212018
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):857351.0848]);;;
VALUE;0.055;Time;7.218013
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):864590.4558]);;;
VALUE;0.689;Time;10.43748
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):875040.7876]);;;
VALUE;0.674;Time;8.56422
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):883614.7685]);;;
VALUE;0.044;Time;6.914695
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):929107.4104]);;;
VALUE;0.544;Time;5.06168
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):934166.4921]);;;
VALUE;0.019;Time;7.10136
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):941280.187]);;;
VALUE;0.681;Time;13.76262
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):955054.1555]);;;
VALUE;0.004;Time;7.613202
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):962679.8733]);;;
VALUE;0.104;Time;14.9748
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1016234.491]);;;
VALUE;0.035;Time;6.919676
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1023158.618]);;;
VALUE;0.403;Time;8.199213
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1031371.7062]);;;
VALUE;0.026;Time;7.675631
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1039059.1566]);;;
VALUE;0.601;Time;6.023584
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1045096.4116]);;;
VALUE;0.763;Time;5.740302
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1089427.3162]);;;
VALUE;0.015;Time;2.879745
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1092313.4056]);;;
VALUE;0.452;Time;6.398467
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1098722.3574]);;;
VALUE;0.035;Time;7.651865
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1106386.3834]);;;
VALUE;0.626;Time;5.838134
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1112236.3832]);;;
VALUE;0.055;Time;7.886557
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1158778.3112]);;;
VALUE;0.004;Time;7.13396
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1165938.4367]);;;
VALUE;0.33;Time;6.411478
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1172362.6314]);;;
VALUE;0.131;Time;13.81303
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1186189.7554]);;;
VALUE;0.33;Time;6.936983
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1193137.6072]);;;
VALUE;0.044;Time;8.200394
